Exp,,Num,,Geometry,
X,Y,X,Y,X,Y
0.0015432098765432098,0.02793846756809719,0.0002818708948828172,0.021552766197443923,0.0016394504924831521,0.003029213207620063
0.0024691358024691336,0.0669875563394082,0.0011698474870239159,0.033656028096992516,0.004738830328514104,0.005672866124525
0.004629629629629629,0.08286400156770528,0.0009350459842942978,0.024695630052032333,0.007838210164545056,0.00716636631496087
0.009876543209876548,0.09588820301783266,0.002363980843763113,0.040140745118455834,0.010937590000576002,0.008291014690199633
0.021296296296296306,0.08320791691162063,0.0020339170170689085,0.04528852687514344,0.014036969836606954,0.009270756995182414
0.03364197530864198,0.061640211640211655,0.0032696437828630687,0.05997936367745135,0.017136349672637906,0.010145113067251757
0.04598765432098767,0.039437585733882036,0.002259326459689341,0.05050550319712523,0.020235729508668858,0.01092725618552183
0.05432098765432099,0.02611747991377622,0.0038184084378140026,0.08037104892346594,0.02333510934469981,0.011538146675307559
0.06265432098765433,0.011210072506368796,0.0032047938440139326,0.06829180896175725,0.026434489180730762,0.012162210444207455
0.07500000000000002,0.00043601802861061023,0.002484735902309774,0.05549062980669744,0.029533869016761714,0.01262819486373716
0.08672839506172841,-0.028751714677640622,0.003189140410498628,0.06476573640547491,0.032633248852792666,0.013107352562381061
0.1027777777777778,-0.04174211248285323,0.003893544918687479,0.07262076351574365,0.03573262868882361,0.013441604190768994
0.11944444444444446,-0.04266803840877917,0.004175306721963021,0.07597337118195653,0.038832008524854564,0.013736335981814354
0.13549382716049385,-0.026452087007642566,0.005443234836702955,0.08371319541070915,0.041931388360885516,0.014044241051973896
0.1444444444444445,-0.015644228884969635,0.009247019180922758,0.09528730117032924,0.04503076819691647,0.014338972843019271
0.15277777777777782,-0.0038849696257103744,0.01234639901695371,0.09380100562513731,0.04813014803294742,0.01443610544735191
,,0.015023136148071346,0.09057780103125995,0.05122952786897837,0.014625451005483847
,,0.01727723057427568,0.08732099237816075,0.054328907705009324,0.01474893016804485
,,0.019390444098842233,0.0840122079366342,0.05742828754104028,0.01468798342300734
,,0.02122189582013325,0.08033593016394723,0.06052766737707123,0.014719249631769071
,,0.023701399688958014,0.07835543146877502,0.06362704721310218,0.01486907535255845
,,0.025307441967628595,0.07484076540266729,0.06672642704913313,0.014873995003091833
,,0.027279774590557387,0.07167666341091794,0.06982580688516409,0.014892087932739384
,,0.029252107213486173,0.06847115968480974,0.07292518672119504,0.014883834304158586
,,0.03108355893477719,0.06543793956471798,0.07602456655722598,0.014836060838235243
,,0.03364289531453002,0.060707253660210285,0.07912394639325693,0.014709247697626826
,,0.03570701397943493,0.05778081367401644,0.08222332622928788,0.014635127673475107
,,0.0377049613117524,0.05389046555204076,0.08532270606531883,0.014468794695524145
,,0.03983382826983427,0.0509451211810507,0.08842208590134978,0.014368328113144077
,,0.04164962655760998,0.046357847478102655,0.09152146573738074,0.01418882185607892
,,0.0439037209838143,0.042387862585721914,0.09462084557341169,0.014009315599013777
,,0.049233715095776634,0.03513204358612203,0.09772022540944264,0.013737596388149365
,,0.05024336155751398,0.03076334812352323,0.10081960524547359,0.0134922237355133
,,0.05207481327880499,0.027312660515313017,0.10391898508150454,0.013339064036676507
,,0.05906602802257936,0.012100469338241868,0.1070183649175355,0.013106864663154624
,,0.0609784862623121,0.008990931222504023,0.11011774475356645,0.012677066102920034
,,0.0634861663114644,0.0042907086033922015,0.1132171245895974,0.012062841635086904
,,0.06644466524585758,-0.0002838153763441986,0.11631650442562835,0.011580349958395589
,,0.06785347426223529,-0.004074709887667102,0.1194158842616593,0.01116372467727518
,,0.06996668778680185,-0.007315641486772176,0.12251526409769026,0.010641713163241293
,,0.07179813950809287,-0.010471341737675555,0.1256146439337212,0.010244847800792156
,,0.0755477388901443,-0.01513478905982421,0.12871402376975216,0.00955421831409678
,,0.07881252545279449,-0.02104924611367137,0.1318134036057831,0.009435748250260653
,,0.086449753278421,-0.0285665192066753,0.13491278344181407,0.00861075131660062
,,0.08912649040953864,-0.031074838171481323,0.13801216327784502,0.007346645079134559
,,0.09180322754065628,-0.03397223934440974,0.14111154311387597,0.006482128308131982
,,0.09462084557341169,-0.03664896834387357,0.14421092294990692,0.00572299777004287
,,0.09852525913308705,-0.039071672611085684,0.14731030278593787,0.004937520673725368
,,0.1016472805425955,-0.041212016890241454,0.15040968262196883,0.004165216856522075
,,0.10532779409788226,-0.04406785013813702,0.15350906245799978,0.0034719527140038564
,,0.10842717393391321,-0.04585449644713224,0.1566084422940307,0.0026469557803438237
,,0.11152655376994416,-0.04745671684852898,0.15970782213006166,0.002120553173271894
,,0.11462593360597512,-0.04879547166764206,0.1628072019660926,0.001023308471252135
,,0.11784271419337086,-0.04980178076314293,0,0.0003169704095629944
,,0.12062962741423086,-0.050370788805282785,0.1651234567901235,0.0002616108171663717
,,0.12392407311406795,-0.050796224420511626,,
,,0.1270234529500989,-0.05034341328009609,,
,,0.13012283278612985,-0.049363670975113294,,
,,0.1332222126221608,-0.047764784551764,,
,,0.13618071155655398,-0.0457748753592023,,
,,0.13931260236988596,-0.0432630290885144,,
,,0.1428021139335292,-0.039500470977906044,,
,,0.14521721510446242,-0.03754021734582641,,
,,0.14731030278593787,-0.034040748527457254,,
,,0.14981093879000829,-0.031092368419729316,,
,,0.15350906245799978,-0.02452691109468,,
,,0.1547769905727397,-0.022734273499350394,,
,,0.15764156890604103,-0.017617762404473047,,
,,0.15905037792241872,-0.01464942416901309,,
,,0.1609757502448016,-0.010450890047601066,,
,,0.16168015475299047,-0.006838902955126111,,
,,0.16407513008083255,-0.000463494721468255,,
,,0.005555555555555557,0.08794483637076231,,
,,0.006172839506172839,0.09302518126592202,,
